,X,Y,Size,Angle,Response,Octave,Class_Id
<KeyPoint 0000015C00059630>,2913.220703125,1707.420654296875,1.9571646451950073,111.35331726074219,0.023931585252285004,6226431.0,-1.0
<KeyPoint 0000015C00059660>,2913.220703125,1707.420654296875,1.9571646451950073,271.1241149902344,0.023931585252285004,6226431.0,-1.0
<KeyPoint 0000015C00059690>,2913.3974609375,1676.9686279296875,2.2101709842681885,98.53390502929688,0.028640327975153923,15008255.0,-1.0
<KeyPoint 0000015C000596C0>,2913.3974609375,1676.9686279296875,2.2101709842681885,277.8510437011719,0.028640327975153923,15008255.0,-1.0
<KeyPoint 0000015C000596F0>,2913.422607421875,1692.204345703125,2.1345882415771484,271.23388671875,0.02808964252471924,12517887.0,-1.0
<KeyPoint 0000015C00059720>,2913.681396484375,1680.8416748046875,2.9847326278686523,95.7852783203125,0.02660682424902916,3343359.0,-1.0
<KeyPoint 0000015C00059750>,2913.681396484375,1680.8416748046875,2.9847326278686523,271.622314453125,0.02660682424902916,3343359.0,-1.0
<KeyPoint 0000015C00059780>,2913.766357421875,1673.1241455078125,3.000859022140503,274.4599609375,0.03059236891567707,3736575.0,-1.0
<KeyPoint 0000015C000597B0>,2914.145751953125,1665.4581298828125,3.1312968730926514,100.8798828125,0.022069377824664116,6816767.0,-1.0
<KeyPoint 0000015C000597E0>,2914.145751953125,1665.4581298828125,3.1312968730926514,271.9493103027344,0.022069377824664116,6816767.0,-1.0
<KeyPoint 0000015C00059810>,2914.587890625,1657.4169921875,2.9153294563293457,100.63104248046875,0.02644708752632141,1639423.0,-1.0
<KeyPoint 0000015C00059840>,2914.587890625,1657.4169921875,2.9153294563293457,279.18304443359375,0.02644708752632141,1639423.0,-1.0
<KeyPoint 0000015C00059870>,2914.876953125,1669.3392333984375,2.0664849281311035,108.47698974609375,0.029850365594029427,10158591.0,-1.0
<KeyPoint 0000015C000598A0>,2914.876953125,1669.3392333984375,2.0664849281311035,270.8816223144531,0.029850365594029427,10158591.0,-1.0
<KeyPoint 0000015C000598D0>,2915.18798828125,1649.7706298828125,3.064702272415161,271.8243408203125,0.025758057832717896,5243903.0,-1.0
<KeyPoint 0000015C00059900>,2915.304931640625,1753.66357421875,2.6806886196136475,53.310150146484375,0.03538840636610985,12255999.0,-1.0
<KeyPoint 0000015C00059930>,2915.304931640625,1753.66357421875,2.6806886196136475,127.17971801757812,0.03538840636610985,12255999.0,-1.0
<KeyPoint 0000015C00059960>,2915.446533203125,1653.6463623046875,2.4084784984588623,275.899658203125,0.027574535459280014,4522751.0,-1.0
<KeyPoint 0000015C00059990>,2915.45458984375,1508.39013671875,1.892755389213562,201.83180236816406,0.013509790413081646,3801599.0,-1.0
<KeyPoint 0000015C000599C0>,2915.4951171875,1641.9788818359375,3.160668134689331,268.88153076171875,0.024581264704465866,7472127.0,-1.0
<KeyPoint 0000015C000599F0>,2915.7109375,1629.776123046875,2.2052252292633057,89.07015991210938,0.024185651913285255,14877183.0,-1.0
<KeyPoint 0000015C00059A20>,2915.7109375,1629.776123046875,2.2052252292633057,271.65673828125,0.024185651913285255,14877183.0,-1.0
<KeyPoint 0000015C00059A50>,2915.90576171875,1525.71337890625,2.3867709636688232,205.42141723632812,0.013851964846253395,3867391.0,-1.0
<KeyPoint 0000015C00059A80>,2915.90576171875,1525.71337890625,2.3867709636688232,330.0538024902344,0.013851964846253395,3867391.0,-1.0
<KeyPoint 0000015C00059AB0>,2916.00244140625,1633.7969970703125,3.018455743789673,90.7913818359375,0.02092108689248562,4129791.0,-1.0
<KeyPoint 0000015C00059AE0>,2916.00244140625,1633.7969970703125,3.018455743789673,267.9368896484375,0.02092108689248562,4129791.0,-1.0
<KeyPoint 0000015C00059B10>,2916.06640625,1746.98876953125,2.8014659881591797,269.18988037109375,0.030458319932222366,15467263.0,-1.0
<KeyPoint 0000015C00059B40>,2916.240234375,1736.28271484375,2.0244357585906982,83.66744995117188,0.02425554394721985,8651263.0,-1.0
<KeyPoint 0000015C00059B70>,2916.240234375,1736.28271484375,2.0244357585906982,278.29742431640625,0.02425554394721985,8651263.0,-1.0
<KeyPoint 0000015C00059BA0>,2916.310791015625,1529.0267333984375,4.7512946128845215,63.228363037109375,0.015715695917606354,3539456.0,-1.0
<KeyPoint 0000015C00059BD0>,2916.310791015625,1529.0267333984375,4.7512946128845215,243.15789794921875,0.015715695917606354,3539456.0,-1.0
<KeyPoint 0000015C00059C00>,2916.310791015625,1529.0267333984375,4.7512946128845215,295.940673828125,0.015715695917606354,3539456.0,-1.0
<KeyPoint 0000015C00059C30>,2916.4052734375,1626.2073974609375,2.7078282833099365,91.80142211914062,0.02456037700176239,12976895.0,-1.0
<KeyPoint 0000015C00059C60>,2916.4052734375,1626.2073974609375,2.7078282833099365,272.78515625,0.02456037700176239,12976895.0,-1.0
<KeyPoint 0000015C00059C90>,2916.783203125,1617.4176025390625,3.0962579250335693,99.89340209960938,0.02434815652668476,5964799.0,-1.0
<KeyPoint 0000015C00059CC0>,2916.783203125,1617.4176025390625,3.0962579250335693,277.22967529296875,0.02434815652668476,5964799.0,-1.0
<KeyPoint 0000015C00059CF0>,2916.811767578125,1637.9420166015625,2.5196568965911865,99.75741577148438,0.019721345975995064,7799551.0,-1.0
<KeyPoint 0000015C00059D20>,2916.811767578125,1637.9420166015625,2.5196568965911865,268.86163330078125,0.019721345975995064,7799551.0,-1.0
<KeyPoint 0000015C00059D50>,2916.831298828125,1645.9005126953125,2.028369903564453,108.38304138183594,0.03509126976132393,8782335.0,-1.0
<KeyPoint 0000015C00059D80>,2916.831298828125,1645.9005126953125,2.028369903564453,266.353759765625,0.03509126976132393,8782335.0,-1.0
<KeyPoint 0000015C00059DB0>,2916.88330078125,1722.053466796875,2.030968427658081,277.00299072265625,0.024051319807767868,8913407.0,-1.0
<KeyPoint 0000015C00059DE0>,2916.922119140625,1729.105224609375,1.8185898065567017,278.76727294921875,0.026792213320732117,918015.0,-1.0
<KeyPoint 0000015C00059E10>,2916.9404296875,1739.92724609375,2.851130723953247,267.74993896484375,0.02748281881213188,1023.0,-1.0
<KeyPoint 0000015C00059E40>,2916.9716796875,1605.359375,2.179913282394409,89.16622924804688,0.02294989675283432,14025215.0,-1.0
<KeyPoint 0000015C00059E70>,2916.9716796875,1605.359375,2.179913282394409,276.6943054199219,0.02294989675283432,14025215.0,-1.0
<KeyPoint 0000015C00059EA0>,2916.97265625,1739.8685302734375,2.8501696586608887,269.94671630859375,0.027409136295318604,16712447.0,-1.0
<KeyPoint 0000015C00059ED0>,2917.017333984375,1613.3890380859375,1.9373668432235718,92.97723388671875,0.02501962147653103,5505535.0,-1.0
<KeyPoint 0000015C00059F00>,2917.017333984375,1613.3890380859375,1.9373668432235718,275.59130859375,0.02501962147653103,5505535.0,-1.0
<KeyPoint 0000015C00059F30>,2917.43994140625,1601.152587890625,2.9164175987243652,89.45156860351562,0.026761723682284355,1639423.0,-1.0
<KeyPoint 0000015C00059F60>,2917.43994140625,1601.152587890625,2.9164175987243652,272.13641357421875,0.026761723682284355,1639423.0,-1.0
<KeyPoint 0000015C00059F90>,2917.603759765625,1596.8299560546875,2.3775594234466553,89.458984375,0.026819908991456032,3605247.0,-1.0
<KeyPoint 0000015C00059FC0>,2917.603759765625,1596.8299560546875,2.3775594234466553,269.3863220214844,0.026819908991456032,3605247.0,-1.0
<KeyPoint 0000015C0005A030>,2917.723388671875,1592.553466796875,2.8702852725982666,105.49095153808594,0.028895994648337364,459775.0,-1.0
<KeyPoint 0000015C0005A060>,2917.723388671875,1592.553466796875,2.8702852725982666,269.04901123046875,0.028895994648337364,459775.0,-1.0
<KeyPoint 0000015C0005A090>,2917.968017578125,1725.8804931640625,2.8045830726623535,274.57965087890625,0.02913043275475502,15532799.0,-1.0
<KeyPoint 0000015C0005A0C0>,2918.20458984375,1584.2664794921875,2.990791082382202,271.6353759765625,0.030527016147971153,3474431.0,-1.0
<KeyPoint 0000015C0005A0F0>,2918.260009765625,1718.5411376953125,2.8820817470550537,268.84393310546875,0.02966688759624958,787455.0,-1.0
<KeyPoint 0000015C0005A120>,2918.867919921875,1575.55810546875,2.861898183822632,105.93194580078125,0.04275720566511154,263167.0,-1.0
<KeyPoint 0000015C0005A150>,2918.867919921875,1575.55810546875,2.861898183822632,269.77813720703125,0.04275720566511154,263167.0,-1.0
<KeyPoint 0000015C0005A180>,2918.875244140625,1710.9522705078125,2.9175689220428467,266.98260498046875,0.02443827874958515,1704959.0,-1.0
<KeyPoint 0000015C0005A1B0>,2919.022705078125,1563.45068359375,1.9560641050338745,96.85614013671875,0.031713392585515976,6160895.0,-1.0
<KeyPoint 0000015C0005A1E0>,2919.13232421875,1566.7359619140625,2.6082851886749268,96.88812255859375,0.038479387760162354,10289919.0,-1.0
<KeyPoint 0000015C0005A210>,2919.1640625,1744.14599609375,2.914473533630371,264.676513671875,0.023148376494646072,1573887.0,-1.0
<KeyPoint 0000015C0005A240>,2919.374755859375,1699.7259521484375,1.8598238229751587,268.45367431640625,0.022986790165305138,2556415.0,-1.0
<KeyPoint 0000015C0005A270>,2919.44970703125,1558.39013671875,2.558455228805542,102.72000122070312,0.04510455206036568,8913663.0,-1.0
<KeyPoint 0000015C0005A2A0>,2919.44970703125,1558.39013671875,2.558455228805542,270.770751953125,0.04510455206036568,8913663.0,-1.0
<KeyPoint 0000015C0005A2D0>,2919.46337890625,1703.695556640625,2.963209390640259,101.3406982421875,0.026589125394821167,2819071.0,-1.0
<KeyPoint 0000015C0005A300>,2919.46337890625,1703.695556640625,2.963209390640259,267.0121765136719,0.026589125394821167,2819071.0,-1.0
<KeyPoint 0000015C0005A330>,2919.8212890625,1696.0584716796875,2.9778387546539307,267.8885498046875,0.019770832732319832,3146751.0,-1.0
<KeyPoint 0000015C0005A360>,2919.939208984375,1714.86572265625,2.3185582160949707,267.33966064453125,0.02065577358007431,1770239.0,-1.0
<KeyPoint 0000015C0005A390>,2919.95458984375,1541.22998046875,2.5801384449005127,103.08389282226562,0.04544803500175476,9503487.0,-1.0
<KeyPoint 0000015C0005A3C0>,2919.97607421875,1549.903564453125,2.7438833713531494,101.61624145507812,0.041211649775505066,13959935.0,-1.0
<KeyPoint 0000015C0005A3F0>,2920.15576171875,1546.6632080078125,1.8972793817520142,97.77581787109375,0.031589213758707047,3998207.0,-1.0
<KeyPoint 0000015C0005A420>,2920.356689453125,1537.69921875,2.4524645805358887,277.14361572265625,0.032162100076675415,5833471.0,-1.0
<KeyPoint 0000015C0005A450>,2920.493408203125,1826.5870361328125,2.0117111206054688,278.9022216796875,0.02965952642261982,8192511.0,-1.0
<KeyPoint 0000015C0005A480>,2920.544677734375,1524.056640625,2.6628212928771973,86.4498291015625,0.04962237924337387,11797247.0,-1.0
<KeyPoint 0000015C0005A4B0>,2920.64306640625,1688.539794921875,2.92476224899292,89.585693359375,0.024810686707496643,1836031.0,-1.0
<KeyPoint 0000015C0005A4E0>,2920.64306640625,1688.539794921875,2.92476224899292,276.23681640625,0.024810686707496643,1836031.0,-1.0
<KeyPoint 0000015C0005A510>,2920.697998046875,1515.36083984375,2.4886739253997803,98.81124877929688,0.05203443020582199,6882047.0,-1.0
<KeyPoint 0000015C0005A540>,2920.697998046875,1515.36083984375,2.4886739253997803,280.2292785644531,0.05203443020582199,6882047.0,-1.0
<KeyPoint 0000015C0005A570>,2920.71630859375,1737.1524658203125,3.08095383644104,61.528350830078125,0.018642673268914223,5637119.0,-1.0
<KeyPoint 0000015C0005A5A0>,2920.71630859375,1737.1524658203125,3.08095383644104,115.96884155273438,0.018642673268914223,5637119.0,-1.0
<KeyPoint 0000015C0005A5D0>,2920.71630859375,1737.1524658203125,3.08095383644104,263.047119140625,0.018642673268914223,5637119.0,-1.0
<KeyPoint 0000015C0005A600>,2920.716552734375,1497.8345947265625,2.53416109085083,80.88314819335938,0.05301689729094505,8192767.0,-1.0
<KeyPoint 0000015C0005A630>,2920.970947265625,1506.6929931640625,2.5163662433624268,95.23583984375,0.05026528611779213,7668479.0,-1.0
<KeyPoint 0000015C0005A660>,2921.0439453125,1480.19140625,1.98680579662323,94.45309448242188,0.052357371896505356,7275007.0,-1.0
<KeyPoint 0000015C0005A690>,2921.072265625,1489.077880859375,2.3426616191864014,83.67819213867188,0.054786957800388336,2491135.0,-1.0
<KeyPoint 0000015C0005A6C0>,2921.245849609375,1767.6202392578125,2.617664337158203,270.38104248046875,0.01786840707063675,10552063.0,-1.0
<KeyPoint 0000015C0005A6F0>,2921.381591796875,1680.8358154296875,2.9364240169525146,272.2769470214844,0.028398342430591583,2163711.0,-1.0
<KeyPoint 0000015C0005A720>,2921.83984375,1673.3270263671875,3.0392675399780273,270.3807067871094,0.02979785017669201,4654079.0,-1.0
<KeyPoint 0000015C0005A750>,2922.0302734375,1653.735595703125,2.4258005619049072,277.9803771972656,0.027214355766773224,5047039.0,-1.0
<KeyPoint 0000015C0005A780>,2922.3427734375,1750.54541015625,1.9355944395065308,276.10205078125,0.02965577505528927,5439999.0,-1.0
<KeyPoint 0000015C0005A7B0>,2922.413330078125,1677.2646484375,2.1555914878845215,98.76641845703125,0.027093060314655304,13173247.0,-1.0
<KeyPoint 0000015C0005A7E0>,2922.413330078125,1677.2646484375,2.1555914878845215,270.0103759765625,0.027093060314655304,13173247.0,-1.0
<KeyPoint 0000015C0005A810>,2922.527587890625,1693.0579833984375,2.7420573234558105,270.53814697265625,0.015881620347499847,13894399.0,-1.0
<KeyPoint 0000015C0005A840>,2922.6533203125,1665.724365234375,2.8929433822631836,95.9451904296875,0.028523845598101616,1049599.0,-1.0
<KeyPoint 0000015C0005A870>,2922.6533203125,1665.724365234375,2.8929433822631836,270.4169921875,0.028523845598101616,1049599.0,-1.0
<KeyPoint 0000015C0005A8A0>,2922.79248046875,1754.1092529296875,2.766446828842163,81.47467041015625,0.03556346893310547,14549759.0,-1.0
<KeyPoint 0000015C0005A8D0>,2922.881591796875,1657.83935546875,3.0147640705108643,268.423583984375,0.025833647698163986,4064255.0,-1.0
<KeyPoint 0000015C0005A900>,2923.0927734375,1649.853515625,3.136180877685547,276.1787109375,0.027558661997318268,6882303.0,-1.0
<KeyPoint 0000015C0005A930>,2923.35498046875,1746.946044921875,2.7246716022491455,273.03326416015625,0.03953186795115471,13435647.0,-1.0
<KeyPoint 0000015C0005A960>,2923.50634765625,1645.6287841796875,1.877170443534851,271.30975341796875,0.028375819325447083,3211775.0,-1.0
<KeyPoint 0000015C0005A990>,2923.509521484375,1743.5606689453125,1.8227850198745728,270.7198486328125,0.026439160108566284,1049087.0,-1.0
<KeyPoint 0000015C0005A9C0>,2923.545654296875,1662.137451171875,2.339191198348999,97.54470825195312,0.026150211691856384,2425599.0,-1.0
<KeyPoint 0000015C0005A9F0>,2923.545654296875,1662.137451171875,2.339191198348999,269.368408203125,0.026150211691856384,2425599.0,-1.0
<KeyPoint 0000015C0005AA20>,2923.8740234375,1641.9576416015625,3.014315605163574,271.88525390625,0.025772327557206154,4064255.0,-1.0
<KeyPoint 0000015C0005AA50>,2924.04150390625,1739.9674072265625,2.7197203636169434,132.7753448486328,0.03570648655295372,13304575.0,-1.0
<KeyPoint 0000015C0005AA80>,2924.04150390625,1739.9674072265625,2.7197203636169434,268.274658203125,0.03570648655295372,13304575.0,-1.0
<KeyPoint 0000015C0005AAB0>,2924.251953125,1629.9774169921875,2.4994163513183594,92.26416015625,0.022268321365118027,7209727.0,-1.0
<KeyPoint 0000015C0005AAE0>,2924.251953125,1629.9774169921875,2.4994163513183594,278.7677307128906,0.022268321365118027,7209727.0,-1.0
<KeyPoint 0000015C0005AB10>,2924.29296875,1633.9874267578125,2.8641364574432373,92.98214721679688,0.030228672549128532,328703.0,-1.0
<KeyPoint 0000015C0005AB40>,2924.29296875,1633.9874267578125,2.8641364574432373,274.70855712890625,0.030228672549128532,328703.0,-1.0
<KeyPoint 0000015C0005AB70>,2924.30712890625,1524.816650390625,1.9619070291519165,164.81353759765625,0.0175496656447649,6423039.0,-1.0
<KeyPoint 0000015C0005ABA0>,2924.35986328125,1736.1907958984375,1.815900444984436,270.2459716796875,0.021542208269238472,786943.0,-1.0
<KeyPoint 0000015C0005ABD0>,2924.447998046875,1637.9659423828125,2.5462825298309326,100.10104370117188,0.021192673593759537,8520447.0,-1.0
<KeyPoint 0000015C0005AC00>,2924.447998046875,1637.9659423828125,2.5462825298309326,274.0800476074219,0.021192673593759537,8520447.0,-1.0
<KeyPoint 0000015C0005AC30>,2924.583251953125,1732.6385498046875,2.705474376678467,269.3898010253906,0.03460734710097313,12911359.0,-1.0
<KeyPoint 0000015C0005AC60>,2924.684814453125,1621.728759765625,2.0839970111846924,272.20037841796875,0.02826111577451229,10748415.0,-1.0
<KeyPoint 0000015C0005AC90>,2925.05322265625,1625.8341064453125,2.9439501762390137,95.55484008789062,0.024751955643296242,2294783.0,-1.0
<KeyPoint 0000015C0005ACC0>,2925.05322265625,1625.8341064453125,2.9439501762390137,275.9507751464844,0.024751955643296242,2294783.0,-1.0
<KeyPoint 0000015C0005ACF0>,2925.16259765625,1520.344970703125,1.8481085300445557,319.9169006347656,0.013489027507603168,2097663.0,-1.0
<KeyPoint 0000015C0005AD20>,2925.345947265625,1725.4517822265625,2.8453171253204346,275.4875793457031,0.03167925029993057,16581375.0,-1.0
<KeyPoint 0000015C0005AD50>,2925.417236328125,1617.7750244140625,3.050595998764038,271.046875,0.031950049102306366,4916223.0,-1.0
<KeyPoint 0000015C0005AD80>,2925.575927734375,1597.1248779296875,2.4548237323760986,272.6154479980469,0.02463901787996292,5899007.0,-1.0
<KeyPoint 0000015C0005ADB0>,2925.899169921875,1609.5267333984375,2.8743855953216553,99.6170654296875,0.03182990476489067,590847.0,-1.0
<KeyPoint 0000015C0005ADE0>,2925.899169921875,1609.5267333984375,2.8743855953216553,269.4031677246094,0.03182990476489067,590847.0,-1.0
<KeyPoint 0000015C0005AE10>,2926.024169921875,1718.4051513671875,2.8092286586761475,283.253662109375,0.03275594860315323,15663871.0,-1.0
<KeyPoint 0000015C0005AE40>,2926.08056640625,1601.218994140625,2.9371705055236816,89.86972045898438,0.029107263311743736,2163711.0,-1.0
<KeyPoint 0000015C0005AE70>,2926.08056640625,1601.218994140625,2.9371705055236816,267.6224670410156,0.029107263311743736,2163711.0,-1.0
<KeyPoint 0000015C0005AEA0>,2926.357177734375,1751.1322021484375,3.2578625679016113,53.731597900390625,0.021236594766378403,9634815.0,-1.0
<KeyPoint 0000015C0005AED0>,2926.357177734375,1751.1322021484375,3.2578625679016113,117.88580322265625,0.021236594766378403,9634815.0,-1.0
<KeyPoint 0000015C0005AF00>,2926.357177734375,1751.1322021484375,3.2578625679016113,251.96054077148438,0.021236594766378403,9634815.0,-1.0
<KeyPoint 0000015C0005AF30>,2926.525146484375,1605.46142578125,2.5036134719848633,101.466552734375,0.028031108900904655,7340799.0,-1.0
<KeyPoint 0000015C0005AF60>,2926.525146484375,1605.46142578125,2.5036134719848633,263.81317138671875,0.028031108900904655,7340799.0,-1.0
<KeyPoint 0000015C0005AF90>,2926.566162109375,1613.6240234375,2.5703418254852295,267.47955322265625,0.02658732607960701,9241343.0,-1.0
<KeyPoint 0000015C0005AFC0>,2926.578857421875,1710.8133544921875,2.8187437057495117,268.8882141113281,0.027661478146910667,15860479.0,-1.0
<KeyPoint 0000015C0005B030>,2926.7958984375,1592.7010498046875,2.952242612838745,273.6168212890625,0.0329803042113781,2556927.0,-1.0
<KeyPoint 0000015C0005B060>,2926.883056640625,1699.717529296875,2.083601951599121,276.4576721191406,0.027774877846240997,10748415.0,-1.0
<KeyPoint 0000015C0005B090>,2926.901611328125,1744.520263671875,3.0856053829193115,42.058013916015625,0.020081885159015656,5702655.0,-1.0
<KeyPoint 0000015C0005B0C0>,2926.901611328125,1744.520263671875,3.0856053829193115,136.5498046875,0.020081885159015656,5702655.0,-1.0
<KeyPoint 0000015C0005B0F0>,2926.901611328125,1744.520263671875,3.0856053829193115,255.8657684326172,0.020081885159015656,5702655.0,-1.0
<KeyPoint 0000015C0005B120>,2927.202392578125,1703.6446533203125,2.9065768718719482,91.59765625,0.03255157172679901,1377279.0,-1.0
<KeyPoint 0000015C0005B150>,2927.202392578125,1703.6446533203125,2.9065768718719482,274.7719421386719,0.03255157172679901,1377279.0,-1.0
<KeyPoint 0000015C0005B180>,2927.378662109375,1584.1728515625,2.9326963424682617,97.36663818359375,0.03355277329683304,2032639.0,-1.0
<KeyPoint 0000015C0005B1B0>,2927.498779296875,1575.875244140625,2.907918930053711,96.29254150390625,0.03840861842036247,1442815.0,-1.0
<KeyPoint 0000015C0005B1E0>,2927.498779296875,1575.875244140625,2.907918930053711,273.9542541503906,0.03840861842036247,1442815.0,-1.0
<KeyPoint 0000015C0005B210>,2927.841552734375,1567.34326171875,2.982205629348755,263.51922607421875,0.041954606771469116,3277823.0,-1.0
<KeyPoint 0000015C0005B240>,2927.87353515625,1571.950927734375,2.6395370960235596,262.3657531738281,0.02904578670859337,11141887.0,-1.0
<KeyPoint 0000015C0005B270>,2928.030029296875,1696.176025390625,2.9100186824798584,273.7027587890625,0.029597800225019455,1508351.0,-1.0
<KeyPoint 0000015C0005B2A0>,2928.497314453125,1558.669921875,2.7226264476776123,86.50912475585938,0.04472760111093521,13370111.0,-1.0
<KeyPoint 0000015C0005B2D0>,2928.56201171875,1549.871337890625,2.6872646808624268,72.7454833984375,0.042304642498493195,12452607.0,-1.0
<KeyPoint 0000015C0005B300>,2928.56201171875,1549.871337890625,2.6872646808624268,269.5018310546875,0.042304642498493195,12452607.0,-1.0
<KeyPoint 0000015C0005B330>,2928.73828125,1688.466064453125,2.939373731613159,76.35662841796875,0.028664950281381607,2229247.0,-1.0
<KeyPoint 0000015C0005B360>,2928.73828125,1688.466064453125,2.939373731613159,268.0860290527344,0.028664950281381607,2229247.0,-1.0
<KeyPoint 0000015C0005B390>,2929.10595703125,1541.4208984375,2.6177175045013428,83.9283447265625,0.04672446846961975,10552063.0,-1.0
<KeyPoint 0000015C0005B3C0>,2929.10595703125,1541.4208984375,2.6177175045013428,265.626220703125,0.04672446846961975,10552063.0,-1.0
<KeyPoint 0000015C0005B3F0>,2929.14990234375,1529.5230712890625,2.1504228115081787,81.33847045898438,0.03959950804710388,13042175.0,-1.0
<KeyPoint 0000015C0005B420>,2929.176025390625,1677.0286865234375,2.068523645401001,279.16357421875,0.024600757285952568,10224127.0,-1.0
<KeyPoint 0000015C0005B450>,2929.3779296875,1532.8187255859375,2.500640869140625,81.44107055664062,0.05624367296695709,7209727.0,-1.0
<KeyPoint 0000015C0005B480>,2929.41015625,1684.619384765625,2.0257883071899414,272.5498046875,0.027843624353408813,8716799.0,-1.0
<KeyPoint 0000015C0005B4B0>,2929.420654296875,1680.8857421875,2.9776294231414795,272.8260498046875,0.03164754807949066,3146751.0,-1.0
<KeyPoint 0000015C0005B4E0>,2929.6455078125,2070.759521484375,2.604649066925049,91.39959716796875,0.018716102465987206,10158847.0,-1.0
<KeyPoint 0000015C0005B510>,2929.716796875,1515.65869140625,2.5649654865264893,79.12289428710938,0.05399060621857643,9044735.0,-1.0
<KeyPoint 0000015C0005B540>,2929.744873046875,1524.2431640625,2.602552652359009,95.74761962890625,0.04938657954335213,10093311.0,-1.0
<KeyPoint 0000015C0005B570>,2929.923828125,1753.9114990234375,2.5656604766845703,127.299072265625,0.03867055103182793,9110271.0,-1.0
<KeyPoint 0000015C0005B5A0>,2929.9462890625,1673.1763916015625,2.9813685417175293,103.0589599609375,0.02983991988003254,3212287.0,-1.0
<KeyPoint 0000015C0005B5D0>,2929.9462890625,1673.1763916015625,2.9813685417175293,276.41143798828125,0.02983991988003254,3212287.0,-1.0
<KeyPoint 0000015C0005B600>,2929.9541015625,1506.970703125,2.5918169021606445,78.43234252929688,0.053791455924510956,9831167.0,-1.0
<KeyPoint 0000015C0005B630>,2929.954345703125,1498.395263671875,2.616971731185913,88.25900268554688,0.05051758140325546,10552063.0,-1.0
<KeyPoint 0000015C0005B660>,2929.954345703125,1498.395263671875,2.616971731185913,269.9951171875,0.05051758140325546,10552063.0,-1.0
<KeyPoint 0000015C0005B690>,2930.042724609375,1489.3104248046875,2.5644214153289795,90.358642578125,0.0469190739095211,9044735.0,-1.0
<KeyPoint 0000015C0005B6C0>,2930.229736328125,1480.0111083984375,2.2282674312591553,108.62571716308594,0.04691531881690025,15598079.0,-1.0
<KeyPoint 0000015C0005B6F0>,2930.589111328125,1665.6102294921875,2.8073577880859375,271.88482666015625,0.030266568064689636,15598335.0,-1.0
<KeyPoint 0000015C0005B720>,2930.618896484375,1669.1724853515625,1.981122374534607,272.28875732421875,0.027923056855797768,7078399.0,-1.0
<KeyPoint 0000015C0005B750>,2930.854736328125,1747.0631103515625,2.6530001163482666,144.79428100585938,0.04077381268143654,11535103.0,-1.0
<KeyPoint 0000015C0005B780>,2930.854736328125,1747.0631103515625,2.6530001163482666,260.461669921875,0.04077381268143654,11535103.0,-1.0
<KeyPoint 0000015C0005B7B0>,2931.025146484375,1653.5084228515625,2.4626481533050537,276.3056640625,0.02248283103108406,6095615.0,-1.0
<KeyPoint 0000015C0005B7E0>,2931.286376953125,1590.05224609375,3.703575611114502,269.0167236328125,0.014854400418698788,2228480.0,-1.0
<KeyPoint 0000015C0005B810>,2931.305419921875,1657.82177734375,2.9101855754852295,271.9971923828125,0.027186864987015724,1508351.0,-1.0
<KeyPoint 0000015C0005B840>,2931.3173828125,1743.443359375,1.8505359888076782,271.16455078125,0.022029578685760498,2163199.0,-1.0
<KeyPoint 0000015C0005B870>,2931.34326171875,1729.0633544921875,1.8651083707809448,279.89599609375,0.025554008781909943,2753023.0,-1.0
<KeyPoint 0000015C0005B8A0>,2931.5341796875,1649.8868408203125,2.8771026134490967,276.2789306640625,0.027326254174113274,656383.0,-1.0
<KeyPoint 0000015C0005B8D0>,2932.379150390625,1645.698974609375,2.1459078788757324,276.26409912109375,0.020808357745409012,12845567.0,-1.0
<KeyPoint 0000015C0005B900>,2932.4638671875,1641.90673828125,3.1234195232391357,272.9561767578125,0.02730034478008747,6620159.0,-1.0
<KeyPoint 0000015C0005B930>,2932.6044921875,1637.7952880859375,2.2857465744018555,91.61929321289062,0.027245426550507545,721663.0,-1.0
<KeyPoint 0000015C0005B960>,2932.6044921875,1637.7952880859375,2.2857465744018555,271.4389953613281,0.027245426550507545,721663.0,-1.0
<KeyPoint 0000015C0005B990>,2932.775146484375,1721.60546875,2.138032913208008,288.1029968261719,0.023461109027266502,12583423.0,-1.0
<KeyPoint 0000015C0005B9C0>,2932.95849609375,1707.168701171875,2.715545415878296,84.0264892578125,0.018948372453451157,13173503.0,-1.0
<KeyPoint 0000015C0005B9F0>,2932.95849609375,1707.168701171875,2.715545415878296,281.850830078125,0.018948372453451157,13173503.0,-1.0
<KeyPoint 0000015C0005BA20>,2933.02099609375,1633.7012939453125,2.9756405353546143,87.43374633789062,0.032567914575338364,3081215.0,-1.0
<KeyPoint 0000015C0005BA50>,2933.02099609375,1633.7012939453125,2.9756405353546143,270.0870666503906,0.032567914575338364,3081215.0,-1.0
<KeyPoint 0000015C0005BA80>,2933.034912109375,1629.6312255859375,2.466020345687866,273.40625,0.027094250544905663,6226687.0,-1.0
<KeyPoint 0000015C0005BAB0>,2933.039306640625,1751.5089111328125,2.7102577686309814,47.68170166015625,0.025870487093925476,13042431.0,-1.0
<KeyPoint 0000015C0005BAE0>,2933.039306640625,1751.5089111328125,2.7102577686309814,126.86346435546875,0.025870487093925476,13042431.0,-1.0
<KeyPoint 0000015C0005BB10>,2933.25146484375,1725.4483642578125,3.0082643032073975,70.8218994140625,0.03158707544207573,3867647.0,-1.0
